frame_idx,read_time,color_ts,depth_ts,ts_diff_ms,color_frame_num,depth_frame_num,is_desync,depth_mean,loop_time_ms
306,34.10259767699995,1769159090733.8062,1769159090733.7893,0.016845703125,1055,1021,False,604.4359616927568,0.3279569998539955
307,34.21148148499992,1769159090833.8787,1769159090833.8616,0.01708984375,1058,1024,False,604.6036252932823,0.353561000110858
308,34.32032434100006,1769159090933.951,1769159090933.934,0.016845703125,1061,1027,False,606.1937626679838,0.3396989998236677
309,34.42513114899998,1769159091067.3809,1769159091067.3638,0.01708984375,1065,1031,False,608.0499935210634,0.3736109999863402
310,34.53063116199996,1769159091167.4534,1769159091167.4363,0.01708984375,1068,1034,False,610.126222503238,0.33555599998180696
311,34.63557972400008,1769159091267.5256,1769159091267.5085,0.01708984375,1071,1037,False,611.4599182185572,0.3265089999331394
312,34.74500570400005,1769159091367.598,1769159091367.581,0.016845703125,1074,1040,False,610.9968880517566,0.3947750001316308
313,34.85228750400006,1769159091467.6704,1769159091467.6533,0.01708984375,1077,1043,False,609.958212019091,0.5892219999168447
314,34.95854914300003,1769159091601.1,1769159091601.0833,0.016845703125,1081,1047,False,605.9167340921558,0.3700960000969644
315,35.065292894000095,1769159091701.1726,1769159091701.1555,0.01708984375,1084,1050,False,604.1306099968185,0.48122699990926776
316,35.17042965299993,1769159091801.242,1769159091801.2249,0.01708984375,1087,1053,False,602.1126444465667,0.33031799989657884
317,35.27999875899991,1769159091901.3113,1769159091901.2942,0.01708984375,1090,1056,False,601.3161948731238,0.45853000005990907
318,35.387914506000016,1769159092001.3804,1769159092001.3635,0.016845703125,1093,1059,False,601.5090226870738,0.33183999994435
319,35.49480965399994,1769159092134.8062,1769159092134.789,0.01708984375,1097,1063,False,602.0841641130405,0.3304570000182139
320,35.603889855000034,1769159092234.8752,1769159092234.8584,0.016845703125,1100,1066,False,602.553334625099,0.3253689999382914
321,35.71631912399994,1769159092334.9446,1769159092334.9275,0.01708984375,1103,1069,False,603.4588738721951,0.6060410000827687
322,35.82594924399996,1769159092468.3699,1769159092468.353,0.016845703125,1107,1073,False,605.8514916902434,0.4856789998939348
323,35.931500843000094,1769159092568.439,1769159092568.422,0.016845703125,1110,1076,False,606.3617693148626,0.5501540001660032
324,36.040428991,1769159092668.508,1769159092668.491,0.01708984375,1113,1079,False,605.8847273873733,0.32800599979054823
325,36.14744255699998,1769159092768.5798,1769159092768.5627,0.01708984375,1116,1082,False,601.1766879041785,0.542352999900686
326,36.25966617800009,1769159092902.0105,1769159092901.9934,0.01708984375,1120,1086,False,591.4322488813775,0.47238899992407823
327,36.36616295399995,1769159093002.0835,1769159093002.0667,0.016845703125,1123,1089,False,586.6766839918647,0.4786510000940325
328,36.47112611400007,1769159093102.1567,1769159093102.1396,0.01708984375,1126,1092,False,593.2972744682306,0.37512499989134085
329,36.58035387199993,1769159093202.23,1769159093202.213,0.01708984375,1129,1095,False,598.1075878539748,0.5742920000102458
330,36.69419955700005,1769159093335.661,1769159093335.6438,0.01708984375,1133,1099,False,597.6143311156095,0.6775220001600246
331,36.802200438,1769159093435.7341,1769159093435.717,0.01708984375,1136,1102,False,596.6468528473586,0.4841909999413474
332,36.909535846999916,1769159093535.8074,1769159093535.7903,0.01708984375,1139,1105,False,597.8031044604356,0.33749599992916046
333,37.01930630399988,1769159093635.8806,1769159093635.8638,0.016845703125,1142,1108,False,598.5579565561119,0.5920040000546578
334,37.12707714699991,1769159093769.3103,1769159093769.2935,0.016845703125,1146,1112,False,588.1638502791226,0.575628999968103
335,37.23614664499996,1769159093869.3813,1769159093869.3645,0.016845703125,1149,1115,False,564.0555672379351,0.5241320000095584
336,37.34801308200008,1769159093969.4526,1769159093969.4355,0.01708984375,1152,1118,False,560.5950837259201,0.3180050000537449
337,37.45497556999999,1769159094069.5237,1769159094069.5066,0.01708984375,1155,1121,False,573.0885630267451,0.45438799998009927
338,37.5661826380001,1769159094202.9517,1769159094202.9346,0.01708984375,1159,1125,False,581.1766597122478,0.40427299995826615
339,37.674028071000066,1769159094303.0227,1769159094303.0056,0.01708984375,1162,1128,False,587.5425257102164,1.0339299999486684
340,37.784879118999925,1769159094403.0938,1769159094403.0767,0.01708984375,1165,1131,False,591.7388160347934,0.33413500000278873
341,37.89405769699988,1769159094536.5215,1769159094536.5046,0.016845703125,1169,1135,False,593.1494385527137,0.3536120000262599
342,38.00012037300007,1769159094636.5925,1769159094636.5754,0.01708984375,1172,1138,False,592.5693325452868,0.36626900009650853
343,38.11448793799991,1769159094736.6643,1769159094736.6475,0.016845703125,1175,1141,False,589.0132898774335,0.5072889998700703
344,38.22799695200001,1769159094870.096,1769159094870.0789,0.01708984375,1179,1145,False,585.4281223246741,0.50909599985971
345,38.340748864000034,1769159094970.1697,1769159094970.1526,0.01708984375,1182,1148,False,585.0993326220214,0.49118100014311494
346,38.44846684999993,1769159095070.2434,1769159095070.2266,0.016845703125,1185,1151,False,585.624695434283,0.3376920001301187
347,38.554579741,1769159095170.3174,1769159095170.3003,0.01708984375,1188,1154,False,587.112943769154,0.5053900001712464
348,38.66550092500006,1769159095303.7493,1769159095303.7324,0.016845703125,1192,1158,False,593.9081463707258,0.3343079999922338
349,38.77503697899988,1769159095403.8232,1769159095403.8064,0.016845703125,1195,1161,False,597.6376919733162,0.4386069999782194
350,38.88122274500006,1769159095503.8975,1769159095503.8804,0.01708984375,1198,1164,False,597.2379981280701,0.37391099999695143
351,38.98948490499993,1769159095603.9714,1769159095603.9546,0.016845703125,1201,1167,False,591.0562754714374,0.3338139999868872
352,39.0986675260001,1769159095737.403,1769159095737.386,0.01708984375,1205,1171,False,590.6220496295684,0.3312240000923339
353,39.20708404600009,1769159095837.4749,1769159095837.4578,0.01708984375,1208,1174,False,604.5633817790246,0.5144999997810373
354,39.314915875999986,1769159095937.5466,1769159095937.5295,0.01708984375,1211,1177,False,607.3780593068856,0.427594999791836
355,39.41940178799996,1769159096037.6184,1769159096037.6013,0.01708984375,1214,1180,False,608.8862902486478,0.4486379998525081
356,39.52895407899996,1769159096171.0474,1769159096171.0303,0.01708984375,1218,1184,False,609.4396604518237,0.36378200002218364
357,39.63598834000004,1769159096271.1191,1769159096271.102,0.01708984375,1221,1187,False,608.6501168582506,0.4592589998537733
358,39.74309802099992,1769159096371.191,1769159096371.1738,0.01708984375,1224,1190,False,609.7031254817723,0.3835679999610875
359,39.849146421999876,1769159096471.2625,1769159096471.2456,0.016845703125,1227,1193,False,608.9599990404156,0.4647849998491438
360,39.95805664499994,1769159096571.3342,1769159096571.3171,0.01708984375,1230,1196,False,606.5560579650705,0.34081400008290075
361,40.063590990999955,1769159096704.7632,1769159096704.746,0.01708984375,1234,1200,False,605.8533772484051,0.3656879998743534
362,40.171437491000006,1769159096804.834,1769159096804.8171,0.016845703125,1237,1203,False,606.4455931879849,0.4325379998135759
363,40.28493369099988,1769159096904.905,1769159096904.888,0.01708984375,1240,1206,False,607.5753602439049,0.3688849999434751
364,40.39218668400008,1769159097004.976,1769159097004.959,0.01708984375,1243,1209,False,607.0255693236822,0.5217629998242046
365,40.499118741000075,1769159097138.404,1769159097138.387,0.01708984375,1247,1213,False,606.9076592159254,0.34917199991468806
366,40.600454363999916,1769159097238.4749,1769159097238.458,0.016845703125,1250,1216,False,607.2310239639442,0.4554740000912716
367,40.709472632999905,1769159097338.546,1769159097338.5288,0.01708984375,1253,1219,False,605.7281065935864,0.3327189999708935
368,40.81674456099995,1769159097438.6167,1769159097438.5999,0.016845703125,1256,1222,False,607.0994560809199,0.4425329998412053
369,40.92196632299988,1769159097538.6877,1769159097538.6707,0.01708984375,1259,1225,False,606.7645376679062,0.3538490000210004
370,41.030050662999884,1769159097672.1157,1769159097672.0986,0.01708984375,1263,1229,False,607.1388713312081,0.4042440000375791
371,41.13757048499997,1769159097772.1868,1769159097772.1697,0.01708984375,1266,1232,False,606.9544546777205,0.3416259999085014
372,41.241172100000085,1769159097872.2578,1769159097872.2407,0.01708984375,1269,1235,False,607.0843488018559,0.3387409999504598
373,41.3425352889999,1769159097972.3289,1769159097972.3118,0.01708984375,1272,1238,False,606.8925681127573,0.32405299998572445
374,41.443938752999884,1769159098072.3997,1769159098072.3828,0.016845703125,1275,1241,False,606.2478171034747,0.34440500007804076
375,41.55017724100003,1769159098172.4707,1769159098172.4539,0.016845703125,1278,1244,False,606.1123904462662,0.4100050000488409
376,41.65357840999991,1769159098272.5417,1769159098272.5247,0.01708984375,1281,1247,False,605.781700489139,0.34044699987134663
377,41.756723272000045,1769159098372.6128,1769159098372.5957,0.01708984375,1284,1250,False,605.103088392632,0.34583900014695246
378,41.86358772900007,1769159098506.0408,1769159098506.0237,0.01708984375,1288,1254,False,604.9781546862271,0.3662950000489218
379,41.96774674700009,1769159098606.1116,1769159098606.0947,0.016845703125,1291,1257,False,605.8504816417702,0.5131130001245765
380,42.07348263800009,1769159098706.1826,1769159098706.1655,0.01708984375,1294,1260,False,604.9774693749381,0.34191200006716826
381,42.180076568000004,1769159098806.2556,1769159098806.2388,0.016845703125,1297,1263,False,604.371433739216,0.5973590000394324
382,42.28666020900005,1769159098906.3289,1769159098906.3118,0.01708984375,1300,1266,False,603.9487597666246,0.33903899998222187
383,42.391195157000084,1769159099006.4019,1769159099006.385,0.016845703125,1303,1269,False,603.8048522775301,0.44902799982082797
384,42.49387303000003,1769159099106.475,1769159099106.458,0.01708984375,1306,1272,False,604.2556018324277,3.6852150001323025
385,42.60229923599991,1769159099239.9058,1769159099239.8887,0.01708984375,1310,1276,False,604.5520823022231,0.3358849999131053
386,42.70877204999988,1769159099339.9788,1769159099339.962,0.016845703125,1313,1279,False,603.5630550076106,0.43569099989326787
387,42.812016816000096,1769159099440.052,1769159099440.035,0.01708984375,1316,1282,False,604.0426768073297,0.3323179998915293
388,42.91753902400001,1769159099540.125,1769159099540.1082,0.016845703125,1319,1285,False,604.2585218455956,0.46258999987003335
389,43.02078426999992,1769159099640.1982,1769159099640.1812,0.01708984375,1322,1288,False,605.4908298045852,0.3366360001564317
390,43.12349007900002,1769159099740.2712,1769159099740.2544,0.016845703125,1325,1291,False,605.528341280654,0.5685699998139171
391,43.23159819900002,1769159099873.7021,1769159099873.6853,0.016845703125,1329,1295,False,604.2124204333074,0.43765099985648703
392,43.33657478700002,1769159099973.7754,1769159099973.7583,0.01708984375,1332,1298,False,604.4734560657431,0.5799149998892972
393,43.4400174299999,1769159100073.8486,1769159100073.8315,0.01708984375,1335,1301,False,603.7080286452606,0.3447070000675012
394,43.54566569000008,1769159100173.9219,1769159100173.9048,0.01708984375,1338,1304,False,603.8981362489949,0.4586750001180917
395,43.650878325999884,1769159100273.995,1769159100273.9783,0.016845703125,1341,1307,False,603.6101613912517,0.3426069999932224
396,43.757865290999916,1769159100374.0686,1769159100374.0515,0.01708984375,1344,1310,False,602.8646812939033,0.4579080000439717
397,43.85864424700003,1769159100474.1418,1769159100474.125,0.016845703125,1347,1313,False,615.3386348143911,0.3335599999445549
398,43.96016499899997,1769159100574.2153,1769159100574.1982,0.01708984375,1350,1316,False,616.2695213502744,0.44636600000558246
399,44.06116685400002,1769159100674.2888,1769159100674.2717,0.01708984375,1353,1319,False,616.9294095492442,0.38022799981263233
400,44.165856373999986,1769159100807.7192,1769159100807.7021,0.01708984375,1357,1323,False,617.7363894977702,0.3320079999866721
401,44.270980409,1769159100907.792,1769159100907.775,0.01708984375,1360,1326,False,616.1557530806194,0.5162649999874702
402,44.37758284400002,1769159101007.8647,1769159101007.8477,0.01708984375,1363,1329,False,615.2796341358185,0.37801199982823164
403,44.48569152799996,1769159101107.9375,1769159101107.9204,0.01708984375,1366,1332,False,616.2004651034975,0.33191200009241584
404,44.58888594299992,1769159101208.0103,1769159101207.9932,0.01708984375,1369,1335,False,616.0020622531923,0.35319600010552676
405,44.690284049999946,1769159101308.083,1769159101308.066,0.01708984375,1372,1338,False,615.6918578357759,0.3659710000647465
406,44.79456633199993,1769159101408.1558,1769159101408.139,0.016845703125,1375,1341,False,614.0208326136968,0.4208390000712825
407,44.895031191000044,1769159101508.2288,1769159101508.2117,0.01708984375,1378,1344,False,613.8861712849825,0.3563710001799336
408,44.9992129310001,1769159101641.6592,1769159101641.642,0.01708984375,1382,1348,False,614.1611092655648,0.3756240000711841
409,45.10082919299998,1769159101741.7312,1769159101741.714,0.01708984375,1385,1351,False,615.9189097337842,0.33910399997694185
410,45.200761203999946,1769159101841.8018,1769159101841.7847,0.01708984375,1388,1354,False,616.1752375243725,0.3484710000520863
411,45.301974038000026,1769159101941.872,1769159101941.855,0.01708984375,1391,1357,False,615.8161051653533,0.5049149999649671
412,45.402864747999956,1769159102041.9424,1769159102041.9255,0.016845703125,1394,1360,False,616.7411802613358,0.32946500004982227
413,45.502797984999916,1769159102142.0127,1769159102141.9958,0.016845703125,1397,1363,False,616.9150262051094,0.446836000037365
414,45.60261232800008,1769159102242.083,1769159102242.0662,0.016845703125,1400,1366,False,617.0875094646033,0.3615840000747994
415,45.70427259799999,1769159102342.1533,1769159102342.1362,0.01708984375,1403,1369,False,617.1974951731328,0.4298740000194812
416,45.80508138799996,1769159102442.2236,1769159102442.2065,0.01708984375,1406,1372,False,617.115920317851,0.4556250000860018
417,45.9052959149999,1769159102542.2937,1769159102542.2769,0.016845703125,1409,1375,False,616.9867974245898,0.47181800005091645
418,46.00895038899989,1769159102642.364,1769159102642.347,0.01708984375,1412,1378,False,616.6975017296771,0.3366230000665382
419,46.10993633499993,1769159102742.434,1769159102742.417,0.01708984375,1415,1381,False,616.7713922218832,0.4463350001060462
420,46.21074027000009,1769159102842.5044,1769159102842.4873,0.01708984375,1418,1384,False,617.2221346744135,0.33828199980234785
421,46.32159473699994,1769159102942.5745,1769159102942.5574,0.01708984375,1421,1387,False,616.8941267812728,0.338244999966264
422,46.427170596999986,1769159103042.6448,1769159103042.6277,0.01708984375,1424,1390,False,616.9507084653225,0.3436810000039259
423,46.535614028000055,1769159103176.0715,1769159103176.0547,0.016845703125,1428,1394,False,616.637232077247,0.36301099999036524
424,46.64096974499989,1769159103276.1416,1769159103276.1248,0.016845703125,1431,1397,False,616.5395159717017,0.3910249999989901
425,46.74819056399997,1769159103376.212,1769159103376.1948,0.01708984375,1434,1400,False,616.5972265562044,0.5259309998564277
426,46.84745439900007,1769159103476.282,1769159103476.265,0.01708984375,1437,1403,False,616.6601102007768,0.32688699980099045
427,46.948236353000084,1769159103576.352,1769159103576.335,0.01708984375,1440,1406,False,616.3832519784166,0.3385130000879144
428,47.04830110900002,1769159103676.422,1769159103676.4053,0.016845703125,1443,1409,False,617.0529605590243,0.40384799990533793
429,47.1490467430001,1769159103776.4927,1769159103776.4756,0.01708984375,1446,1412,False,616.8059860542411,0.3516970000418951
430,47.249933846999966,1769159103876.5632,1769159103876.5461,0.01708984375,1449,1415,False,616.6221329016681,0.3325949999180011
431,47.35022836300004,1769159103976.6338,1769159103976.617,0.016845703125,1452,1418,False,617.0467020053866,0.43254199999864795
432,47.453735168000094,1769159104076.7043,1769159104076.6875,0.016845703125,1455,1421,False,616.7980955322215,0.33655399988674617
433,47.55413255899998,1769159104176.775,1769159104176.758,0.016845703125,1458,1424,False,616.9749387143868,0.3773529999762104
434,47.65465429699998,1769159104276.8455,1769159104276.8284,0.01708984375,1461,1427,False,616.7532408647802,0.33577800013517844
435,47.756208302000005,1769159104376.916,1769159104376.899,0.01708984375,1464,1430,False,616.6124764806482,0.5029300000387593
436,47.85589794799989,1769159104476.9863,1769159104476.9695,0.016845703125,1467,1433,False,616.6277785594905,0.33756299990272964
437,47.954240074999916,1769159104577.057,1769159104577.0398,0.01708984375,1470,1436,False,616.7123204941237,0.3401160001885728
438,48.0581874290001,1769159104677.1272,1769159104677.1104,0.016845703125,1473,1439,False,616.6887434033997,0.39000599986138695
439,48.15894831500009,1769159104777.1987,1769159104777.1816,0.01708984375,1476,1442,False,616.5287312060127,0.3403000000616885
440,48.2606862130001,1769159104877.2708,1769159104877.2537,0.01708984375,1479,1445,False,616.569639385258,0.3350409999711701
441,48.36227689399993,1769159104977.3425,1769159104977.3254,0.01708984375,1482,1448,False,616.5020032477676,0.3468580000571819
442,48.46850057100005,1769159105110.7717,1769159105110.7546,0.01708984375,1486,1452,False,615.9280735445174,0.37908700005573337
443,48.56995108399997,1769159105210.8435,1769159105210.8267,0.016845703125,1489,1455,False,616.0177923968577,0.3339879999657569
444,48.67103845299994,1769159105310.9155,1769159105310.8984,0.01708984375,1492,1458,False,616.0034643461047,0.3836659998341929
445,48.77413853100006,1769159105410.9873,1769159105410.9705,0.016845703125,1495,1461,False,615.6217776861208,0.378349999891725
446,48.87696079900002,1769159105511.059,1769159105511.0422,0.016845703125,1498,1464,False,615.4743172560079,0.352031999909741
447,48.978529824999896,1769159105611.131,1769159105611.114,0.01708984375,1501,1467,False,615.9253574937984,0.3316089998861571
448,49.08028975000002,1769159105711.203,1769159105711.1858,0.01708984375,1504,1470,False,615.6252379676021,0.4078300000855961
449,49.181574342999966,1769159105811.275,1769159105811.2578,0.01708984375,1507,1473,False,615.3907588033924,0.3649630000381876
450,49.28426480500002,1769159105911.347,1769159105911.3298,0.01708984375,1510,1476,False,615.8883300248737,0.34218900009364006
451,49.384888761999946,1769159106011.419,1769159106011.4019,0.01708984375,1513,1479,False,617.1727236853393,0.33588300016162975
452,49.485622723999995,1769159106111.491,1769159106111.4739,0.01708984375,1516,1482,False,616.9486604767708,0.369395000006989
453,49.590075323000065,1769159106211.563,1769159106211.546,0.01708984375,1519,1485,False,616.8332195411488,0.39796400005798205
454,49.6902014960001,1769159106311.635,1769159106311.6182,0.016845703125,1522,1488,False,617.1530039082203,0.3599930000746099
455,49.79158367500008,1769159106411.7073,1769159106411.6902,0.01708984375,1525,1491,False,617.475676661083,0.5077539999547298
456,49.89255778500001,1769159106511.7793,1769159106511.7622,0.01708984375,1528,1494,False,618.0362580086937,0.3299940001397772
457,49.992105218999995,1769159106611.8513,1769159106611.8345,0.016845703125,1531,1497,False,618.2024755789799,0.42943600010403316
